"subjID" "group" "trial" "deck" "outcome"
"1969" 21 "SDI" 20 3 0
"1970" 21 "SDI" 21 2 1
"1971" 21 "SDI" 22 3 1
"1972" 21 "SDI" 23 2 1
"1973" 21 "SDI" 24 3 0
"1974" 21 "SDI" 25 2 1
"1975" 21 "SDI" 26 1 1
"1976" 21 "SDI" 27 3 1
"1977" 21 "SDI" 28 4 1
"1978" 21 "SDI" 29 2 1
"1979" 21 "SDI" 30 3 1
"1980" 21 "SDI" 31 4 1
"1981" 21 "SDI" 32 2 1
"1982" 21 "SDI" 33 4 1
"1983" 21 "SDI" 34 3 1
"1984" 21 "SDI" 35 2 0
"1985" 21 "SDI" 36 4 1
"1986" 21 "SDI" 37 2 1
"1987" 21 "SDI" 38 3 1
"1988" 21 "SDI" 39 1 1
"1989" 21 "SDI" 40 4 1
"1990" 21 "SDI" 41 1 1
"1991" 21 "SDI" 42 3 1
"1992" 21 "SDI" 43 4 1
"1993" 21 "SDI" 44 2 1
"1994" 21 "SDI" 45 3 1
"1995" 21 "SDI" 46 2 0
"1996" 21 "SDI" 47 1 0
"1997" 21 "SDI" 48 3 1
"1998" 21 "SDI" 49 2 1
"1999" 21 "SDI" 50 4 0
"2000" 21 "SDI" 51 1 0
"2001" 21 "SDI" 52 3 0
"2002" 21 "SDI" 53 4 0
"2003" 21 "SDI" 54 4 0
"2004" 21 "SDI" 55 2 0
"2005" 21 "SDI" 56 3 0
"2006" 21 "SDI" 57 2 0
"2007" 21 "SDI" 58 1 0
"2008" 21 "SDI" 59 3 0
"2009" 21 "SDI" 60 2 1
"2010" 21 "SDI" 61 4 1
"2011" 21 "SDI" 62 3 1
"2012" 21 "SDI" 63 1 1
"2013" 21 "SDI" 64 2 1
"2014" 21 "SDI" 65 2 1
"2015" 21 "SDI" 66 1 1
"2016" 21 "SDI" 67 4 1
"2017" 21 "SDI" 68 1 1
"2018" 21 "SDI" 69 2 1
"2019" 21 "SDI" 70 3 1
"2020" 21 "SDI" 71 4 0
"2021" 21 "SDI" 72 1 0
"2022" 21 "SDI" 73 4 0
"2023" 21 "SDI" 74 1 0
"2024" 21 "SDI" 75 1 0
"2025" 21 "SDI" 76 1 1
"2026" 21 "SDI" 77 4 0
"2027" 21 "SDI" 78 3 0
"2028" 21 "SDI" 79 2 0
"2029" 21 "SDI" 80 4 1
"2030" 21 "SDI" 81 2 1
"2031" 21 "SDI" 82 3 0
"2032" 21 "SDI" 83 1 1
"2033" 21 "SDI" 84 3 0
"2034" 21 "SDI" 85 2 1
"2035" 21 "SDI" 86 3 1
"2036" 21 "SDI" 87 2 1
"2037" 21 "SDI" 88 3 0
"2038" 21 "SDI" 89 2 1
"2039" 21 "SDI" 90 1 1
"2040" 21 "SDI" 91 3 1
"2041" 21 "SDI" 92 4 1
"2042" 21 "SDI" 93 2 1
"2043" 21 "SDI" 94 3 1
"2044" 21 "SDI" 95 4 1
"2045" 21 "SDI" 96 2 1
"2046" 21 "SDI" 97 4 1
"2047" 21 "SDI" 98 3 1
"2048" 21 "SDI" 99 2 0
"2049" 21 "SDI" 100 3 0
"2050" 21 "SDI" 101 4 0
"2051" 21 "SDI" 102 2 0
"2052" 21 "SDI" 103 4 0
"2053" 21 "SDI" 104 3 0
"2054" 21 "SDI" 105 1 1
"2055" 21 "SDI" 106 3 1
"2056" 21 "SDI" 107 4 1
"2057" 21 "SDI" 108 2 1
"2058" 21 "SDI" 109 3 1
"2059" 21 "SDI" 110 2 1
"2060" 21 "SDI" 111 1 1
"2061" 21 "SDI" 112 3 1
"2062" 21 "SDI" 113 2 1
"2063" 21 "SDI" 114 4 1
"2064" 22 "SDI" 1 1 0
"2065" 22 "SDI" 2 1 1
"2066" 22 "SDI" 3 4 1
"2067" 22 "SDI" 4 1 1
"2068" 22 "SDI" 5 2 1
"2069" 22 "SDI" 6 3 1
"2070" 22 "SDI" 7 4 1
"2071" 22 "SDI" 8 1 1
"2072" 22 "SDI" 9 2 1
"2073" 22 "SDI" 10 3 1
"2074" 22 "SDI" 11 4 1
"2075" 22 "SDI" 12 1 1
"2076" 22 "SDI" 13 4 0
"2077" 22 "SDI" 14 2 1
"2078" 22 "SDI" 15 1 1
"2079" 22 "SDI" 16 4 1
"2080" 22 "SDI" 17 2 1
"2081" 22 "SDI" 18 4 1
"2082" 22 "SDI" 19 1 1
"2083" 22 "SDI" 20 3 0
"2084" 22 "SDI" 21 4 0
"2085" 22 "SDI" 22 3 1
"2086" 22 "SDI" 23 2 1
"2087" 22 "SDI" 24 1 1
"2088" 22 "SDI" 25 2 1
"2089" 22 "SDI" 26 1 1
"2090" 22 "SDI" 27 3 1
"2091" 22 "SDI" 28 4 1
"2092" 22 "SDI" 29 2 1
"2093" 22 "SDI" 30 3 1
"2094" 22 "SDI" 31 4 1
"2095" 22 "SDI" 32 2 0
"2096" 22 "SDI" 33 4 0
"2097" 22 "SDI" 34 4 1
"2098" 22 "SDI" 35 1 1
"2099" 22 "SDI" 36 4 1
"2100" 22 "SDI" 37 2 1
"2101" 22 "SDI" 38 3 1
"2102" 22 "SDI" 39 1 1
"2103" 22 "SDI" 40 4 1
"2104" 22 "SDI" 41 1 1
"2105" 22 "SDI" 42 3 1
"2106" 22 "SDI" 43 4 1
"2107" 22 "SDI" 44 2 1
"2108" 22 "SDI" 45 3 0
"2109" 22 "SDI" 46 3 1
"2110" 22 "SDI" 47 4 1
"2111" 22 "SDI" 48 3 1
"2112" 22 "SDI" 49 2 1
"2113" 22 "SDI" 50 3 1
"2114" 22 "SDI" 51 4 1
"2115" 22 "SDI" 52 2 1
"2116" 22 "SDI" 53 1 1
"2117" 22 "SDI" 54 2 1
"2118" 22 "SDI" 55 4 1
"2119" 22 "SDI" 56 2 0
"2120" 22 "SDI" 57 3 1
"2121" 22 "SDI" 58 1 1
"2122" 22 "SDI" 59 3 1
"2123" 22 "SDI" 60 2 0
"2124" 22 "SDI" 61 2 1
"2125" 22 "SDI" 62 3 1
"2126" 22 "SDI" 63 1 1
"2127" 22 "SDI" 64 3 1
"2128" 22 "SDI" 65 1 1
"2129" 22 "SDI" 66 3 1
"2130" 22 "SDI" 67 1 1
"2131" 22 "SDI" 68 4 1
"2132" 22 "SDI" 69 2 1
"2133" 22 "SDI" 70 3 1
"2134" 22 "SDI" 71 1 0
"2135" 22 "SDI" 72 1 0
"2136" 22 "SDI" 73 4 1
"2137" 22 "SDI" 74 2 1
"2138" 22 "SDI" 75 1 1
"2139" 22 "SDI" 76 3 1
"2140" 22 "SDI" 77 2 1
"2141" 22 "SDI" 78 1 1
"2142" 22 "SDI" 79 3 1
"2143" 22 "SDI" 80 4 1
"2144" 22 "SDI" 81 2 1
"2145" 22 "SDI" 82 3 1
"2146" 23 "SDI" 1 1 0
"2147" 23 "SDI" 2 3 0
"2148" 23 "SDI" 3 4 1
"2149" 23 "SDI" 4 1 1
"2150" 23 "SDI" 5 2 1
"2151" 23 "SDI" 6 3 1
"2152" 23 "SDI" 7 4 1
"2153" 23 "SDI" 8 1 1
"2154" 23 "SDI" 9 2 1
"2155" 23 "SDI" 10 3 1
"2156" 23 "SDI" 11 4 1
"2157" 23 "SDI" 12 1 1
"2158" 23 "SDI" 13 4 0
"2159" 23 "SDI" 14 2 1
"2160" 23 "SDI" 15 1 1
"2161" 23 "SDI" 16 4 1
"2162" 23 "SDI" 17 2 1
"2163" 23 "SDI" 18 4 1
"2164" 23 "SDI" 19 1 1
"2165" 23 "SDI" 20 4 1
"2166" 23 "SDI" 21 2 1
"2167" 23 "SDI" 22 3 1
"2168" 23 "SDI" 23 2 1
"2169" 23 "SDI" 24 4 0
"2170" 23 "SDI" 25 1 0
"2171" 23 "SDI" 26 3 0
"2172" 23 "SDI" 27 3 1
"2173" 23 "SDI" 28 4 1
"2174" 23 "SDI" 29 2 1
"2175" 23 "SDI" 30 3 0
"2176" 23 "SDI" 31 4 1
"2177" 23 "SDI" 32 1 1
"2178" 23 "SDI" 33 4 0
"2179" 23 "SDI" 34 3 0
"2180" 23 "SDI" 35 1 1
"2181" 23 "SDI" 36 4 1
"2182" 23 "SDI" 37 2 1
"2183" 23 "SDI" 38 3 1
"2184" 23 "SDI" 39 1 1
"2185" 23 "SDI" 40 4 1
"2186" 23 "SDI" 41 1 1
"2187" 23 "SDI" 42 3 1
"2188" 23 "SDI" 43 4 1
"2189" 23 "SDI" 44 2 1
"2190" 23 "SDI" 45 3 0
"2191" 23 "SDI" 46 3 1
"2192" 23 "SDI" 47 4 1
"2193" 23 "SDI" 48 4 0
"2194" 23 "SDI" 49 2 1
"2195" 23 "SDI" 50 3 1
"2196" 23 "SDI" 51 4 1
"2197" 23 "SDI" 52 2 1
"2198" 23 "SDI" 53 1 1
"2199" 23 "SDI" 54 2 1
"2200" 23 "SDI" 55 4 1
"2201" 23 "SDI" 56 2 1
"2202" 23 "SDI" 57 3 0
"2203" 23 "SDI" 58 3 1
"2204" 23 "SDI" 59 1 1
"2205" 23 "SDI" 60 2 1
"2206" 23 "SDI" 61 4 1
"2207" 23 "SDI" 62 3 1
"2208" 23 "SDI" 63 1 1
"2209" 23 "SDI" 64 2 1
"2210" 23 "SDI" 65 2 1
"2211" 23 "SDI" 66 1 1
"2212" 23 "SDI" 67 4 1
"2213" 23 "SDI" 68 1 0
"2214" 23 "SDI" 69 2 1
"2215" 23 "SDI" 70 3 1
"2216" 23 "SDI" 71 4 0
"2217" 23 "SDI" 72 4 1
"2218" 23 "SDI" 73 2 0
"2219" 23 "SDI" 74 4 1
"2220" 23 "SDI" 75 2 1
"2221" 23 "SDI" 76 1 1
"2222" 23 "SDI" 77 3 1
"2223" 23 "SDI" 78 2 1
"2224" 23 "SDI" 79 1 1
"2225" 23 "SDI" 80 4 1
"2226" 23 "SDI" 81 2 1
"2227" 23 "SDI" 82 4 1
"2228" 23 "SDI" 83 1 1
"2229" 23 "SDI" 84 4 0
"2230" 23 "SDI" 85 4 0
"2231" 23 "SDI" 86 2 0
"2232" 23 "SDI" 87 2 1
"2233" 23 "SDI" 88 1 0
"2234" 23 "SDI" 89 1 0
"2235" 23 "SDI" 90 1 0
"2236" 23 "SDI" 91 3 1
"2237" 23 "SDI" 92 4 1
"2238" 23 "SDI" 93 2 1
"2239" 23 "SDI" 94 1 1
"2240" 23 "SDI" 95 4 1
"2241" 23 "SDI" 96 1 1
"2242" 23 "SDI" 97 3 1
"2243" 23 "SDI" 98 4 1
"2244" 23 "SDI" 99 1 1
"2245" 23 "SDI" 100 4 1
"2246" 24 "SDI" 1 1 0
"2247" 24 "SDI" 2 1 1
"2248" 24 "SDI" 3 4 1
"2249" 24 "SDI" 4 1 1
"2250" 24 "SDI" 5 2 1
"2251" 24 "SDI" 6 3 1
"2252" 24 "SDI" 7 4 1
"2253" 24 "SDI" 8 1 1
"2254" 24 "SDI" 9 2 1
"2255" 24 "SDI" 10 3 1
"2256" 24 "SDI" 11 4 1
"2257" 24 "SDI" 12 1 1
"2258" 24 "SDI" 13 4 0
"2259" 24 "SDI" 14 1 0
"2260" 24 "SDI" 15 3 0
"2261" 24 "SDI" 16 4 1
"2262" 24 "SDI" 17 2 1
"2263" 24 "SDI" 18 3 0
"2264" 24 "SDI" 19 1 1
"2265" 24 "SDI" 20 4 1
"2266" 24 "SDI" 21 2 1
"2267" 24 "SDI" 22 3 1
"2268" 24 "SDI" 23 2 1
"2269" 24 "SDI" 24 1 1
"2270" 24 "SDI" 25 4 0
"2271" 24 "SDI" 26 2 0
"2272" 24 "SDI" 27 3 1
"2273" 24 "SDI" 28 4 1
"2274" 24 "SDI" 29 2 1
"2275" 24 "SDI" 30 3 1
"2276" 24 "SDI" 31 4 1
"2277" 24 "SDI" 32 2 1
"2278" 24 "SDI" 33 4 1
"2279" 24 "SDI" 34 3 1
"2280" 24 "SDI" 35 2 1
"2281" 24 "SDI" 36 1 1
"2282" 24 "SDI" 37 4 0
"2283" 24 "SDI" 38 3 1
"2284" 24 "SDI" 39 1 1
"2285" 24 "SDI" 40 4 1
"2286" 24 "SDI" 41 1 1
"2287" 24 "SDI" 42 3 1
"2288" 24 "SDI" 43 4 1
"2289" 24 "SDI" 44 2 1
"2290" 24 "SDI" 45 3 1
"2291" 24 "SDI" 46 2 1
"2292" 24 "SDI" 47 1 1
"2293" 24 "SDI" 48 3 1
"2294" 24 "SDI" 49 2 1
"2295" 24 "SDI" 50 4 0
"2296" 24 "SDI" 51 1 0
"2297" 24 "SDI" 52 2 1
"2298" 24 "SDI" 53 1 1
"2299" 24 "SDI" 54 2 1
"2300" 24 "SDI" 55 4 1
"2301" 24 "SDI" 56 2 1
"2302" 24 "SDI" 57 1 1
"2303" 24 "SDI" 58 3 1
"2304" 24 "SDI" 59 1 1
"2305" 24 "SDI" 60 2 1
"2306" 24 "SDI" 61 4 1
"2307" 24 "SDI" 62 3 1
"2308" 24 "SDI" 63 1 1
"2309" 24 "SDI" 64 2 0
"2310" 24 "SDI" 65 1 1
"2311" 24 "SDI" 66 3 1
"2312" 24 "SDI" 67 1 1
"2313" 24 "SDI" 68 4 1
"2314" 24 "SDI" 69 2 1
"2315" 24 "SDI" 70 3 1
"2316" 24 "SDI" 71 1 1
"2317" 24 "SDI" 72 4 1
"2318" 24 "SDI" 73 3 1
"2319" 24 "SDI" 74 4 1
"2320" 24 "SDI" 75 2 0
"2321" 24 "SDI" 76 1 0
"2322" 24 "SDI" 77 4 0
"2323" 24 "SDI" 78 1 1
"2324" 24 "SDI" 79 3 1
"2325" 24 "SDI" 80 4 1
"2326" 24 "SDI" 81 2 1
"2327" 24 "SDI" 82 3 1
"2328" 24 "SDI" 83 4 1
"2329" 24 "SDI" 84 1 1
"2330" 24 "SDI" 85 2 1
"2331" 24 "SDI" 86 3 1
"2332" 24 "SDI" 87 2 1
"2333" 25 "SDI" 1 1 0
"2334" 25 "SDI" 2 4 0
"2335" 25 "SDI" 3 1 0
"2336" 25 "SDI" 4 4 0
"2337" 25 "SDI" 5 4 0
"2338" 25 "SDI" 6 1 0
"2339" 25 "SDI" 7 2 0
"2340" 25 "SDI" 8 3 0
"2341" 25 "SDI" 9 3 0
"2342" 25 "SDI" 10 2 0
"2343" 25 "SDI" 11 4 1
"2344" 25 "SDI" 12 1 1
"2345" 25 "SDI" 13 3 0
"2346" 25 "SDI" 14 3 1
"2347" 25 "SDI" 15 2 1
"2348" 25 "SDI" 16 4 1
"2349" 25 "SDI" 17 1 1
"2350" 25 "SDI" 18 3 1
"2351" 25 "SDI" 19 1 1
"2352" 25 "SDI" 20 3 1
"2353" 25 "SDI" 21 4 1
"2354" 25 "SDI" 22 2 1
"2355" 25 "SDI" 23 3 1
"2356" 25 "SDI" 24 4 0
"2357" 25 "SDI" 25 1 0
"2358" 25 "SDI" 26 3 0
"2359" 25 "SDI" 27 4 0
"2360" 25 "SDI" 28 2 0
"2361" 25 "SDI" 29 2 1
"2362" 25 "SDI" 30 1 0
"2363" 25 "SDI" 31 4 1
"2364" 25 "SDI" 32 1 0
"2365" 25 "SDI" 33 4 1
"2366" 25 "SDI" 34 3 1
"2367" 25 "SDI" 35 2 1
"2368" 25 "SDI" 36 1 1
"2369" 25 "SDI" 37 4 1
"2370" 25 "SDI" 38 2 1
"2371" 25 "SDI" 39 4 1
"2372" 25 "SDI" 40 3 1
"2373" 25 "SDI" 41 1 1
"2374" 25 "SDI" 42 2 1
"2375" 25 "SDI" 43 4 1
"2376" 25 "SDI" 44 2 1
"2377" 25 "SDI" 45 3 1
"2378" 25 "SDI" 46 2 1
"2379" 25 "SDI" 47 1 1
"2380" 25 "SDI" 48 3 1
"2381" 25 "SDI" 49 2 1
"2382" 25 "SDI" 50 4 1
"2383" 25 "SDI" 51 1 1
"2384" 25 "SDI" 52 3 1
"2385" 25 "SDI" 53 2 0
"2386" 25 "SDI" 54 1 0
"2387" 25 "SDI" 55 4 1
"2388" 25 "SDI" 56 2 1
"2389" 25 "SDI" 57 1 1
"2390" 25 "SDI" 58 3 1
"2391" 25 "SDI" 59 1 1
"2392" 25 "SDI" 60 2 1
"2393" 25 "SDI" 61 4 1
"2394" 25 "SDI" 62 3 1
"2395" 25 "SDI" 63 1 1
"2396" 25 "SDI" 64 2 1
"2397" 25 "SDI" 65 2 0
"2398" 25 "SDI" 66 3 1
"2399" 25 "SDI" 67 1 1
"2400" 25 "SDI" 68 4 1
"2401" 25 "SDI" 69 2 1
"2402" 25 "SDI" 70 3 1
"2403" 25 "SDI" 71 1 1
"2404" 25 "SDI" 72 4 1
"2405" 25 "SDI" 73 3 1
"2406" 25 "SDI" 74 4 1
"2407" 25 "SDI" 75 2 1
"2408" 25 "SDI" 76 1 0
"2409" 25 "SDI" 77 4 0
"2410" 25 "SDI" 78 1 1
"2411" 25 "SDI" 79 3 1
"2412" 25 "SDI" 80 4 1
"2413" 25 "SDI" 81 2 1
"2414" 25 "SDI" 82 3 1
"2415" 25 "SDI" 83 4 1
"2416" 25 "SDI" 84 1 1
"2417" 25 "SDI" 85 2 1
"2418" 25 "SDI" 86 3 1
"2419" 25 "SDI" 87 2 1
"2420" 26 "SDI" 1 1 0
"2421" 26 "SDI" 2 1 1
"2422" 26 "SDI" 3 4 1
"2423" 26 "SDI" 4 1 1
"2424" 26 "SDI" 5 2 1
"2425" 26 "SDI" 6 3 1
"2426" 26 "SDI" 7 4 1
"2427" 26 "SDI" 8 1 1
"2428" 26 "SDI" 9 2 1
"2429" 26 "SDI" 10 3 1
"2430" 26 "SDI" 11 4 1
"2431" 26 "SDI" 12 1 1
"2432" 26 "SDI" 13 4 0
"2433" 26 "SDI" 14 3 0
"2434" 26 "SDI" 15 3 0
"2435" 26 "SDI" 16 4 1
"2436" 26 "SDI" 17 2 1
"2437" 26 "SDI" 18 3 0
"2438" 26 "SDI" 19 4 0
"2439" 26 "SDI" 20 4 1
"2440" 26 "SDI" 21 2 1
"2441" 26 "SDI" 22 3 1
"2442" 26 "SDI" 23 2 1
"2443" 26 "SDI" 24 3 0
"2444" 26 "SDI" 25 1 0
"2445" 26 "SDI" 26 2 0
"2446" 26 "SDI" 27 3 1
"2447" 26 "SDI" 28 4 1
"2448" 26 "SDI" 29 2 1
"2449" 26 "SDI" 30 1 0
"2450" 26 "SDI" 31 4 1
"2451" 26 "SDI" 32 1 0
"2452" 26 "SDI" 33 3 0
"2453" 26 "SDI" 34 4 0
"2454" 26 "SDI" 35 2 1
"2455" 26 "SDI" 36 4 0
"2456" 26 "SDI" 37 2 0
"2457" 26 "SDI" 38 3 0
"2458" 26 "SDI" 39 4 1
"2459" 26 "SDI" 40 3 1
"2460" 26 "SDI" 41 1 1
"2461" 26 "SDI" 42 2 1
"2462" 26 "SDI" 43 4 1
"2463" 26 "SDI" 44 1 1
"2464" 26 "SDI" 45 2 1
"2465" 26 "SDI" 46 3 1
"2466" 26 "SDI" 47 4 1
"2467" 26 "SDI" 48 1 1
"2468" 26 "SDI" 49 3 0
"2469" 26 "SDI" 50 4 1
"2470" 26 "SDI" 51 1 1
"2471" 26 "SDI" 52 3 1
"2472" 26 "SDI" 53 2 1
"2473" 26 "SDI" 54 4 1
"2474" 26 "SDI" 55 1 1
"2475" 26 "SDI" 56 3 1
"2476" 26 "SDI" 57 2 1
"2477" 26 "SDI" 58 1 1
"2478" 26 "SDI" 59 3 1
"2479" 26 "SDI" 60 2 1
"2480" 26 "SDI" 61 4 1
"2481" 26 "SDI" 62 3 1
"2482" 26 "SDI" 63 2 0
"2483" 26 "SDI" 64 1 0
"2484" 26 "SDI" 65 1 0
"2485" 26 "SDI" 66 4 0
"2486" 26 "SDI" 67 1 0
"2487" 26 "SDI" 68 1 1
"2488" 26 "SDI" 69 4 0
"2489" 26 "SDI" 70 3 1
"2490" 26 "SDI" 71 1 0
"2491" 26 "SDI" 72 3 0
"2492" 26 "SDI" 73 3 0
"2493" 26 "SDI" 74 2 0
"2494" 26 "SDI" 75 1 0
"2495" 26 "SDI" 76 1 1
"2496" 26 "SDI" 77 3 0
"2497" 26 "SDI" 78 1 0
"2498" 26 "SDI" 79 3 0
"2499" 26 "SDI" 80 4 1
"2500" 26 "SDI" 81 2 0
"2501" 26 "SDI" 82 3 1
"2502" 26 "SDI" 83 1 1
"2503" 26 "SDI" 84 3 1
"2504" 26 "SDI" 85 4 1
"2505" 26 "SDI" 86 2 1
"2506" 26 "SDI" 87 3 1
"2507" 26 "SDI" 88 4 1
"2508" 26 "SDI" 89 1 1
"2509" 26 "SDI" 90 3 1
"2510" 26 "SDI" 91 4 1
"2511" 26 "SDI" 92 1 0
"2512" 26 "SDI" 93 2 1
"2513" 26 "SDI" 94 1 0
"2514" 26 "SDI" 95 4 1
"2515" 26 "SDI" 96 2 1
"2516" 26 "SDI" 97 3 0
"2517" 26 "SDI" 98 3 1
"2518" 26 "SDI" 99 2 1
"2519" 26 "SDI" 100 4 0
"2520" 26 "SDI" 101 4 1
"2521" 26 "SDI" 102 2 1
"2522" 26 "SDI" 103 4 1
"2523" 26 "SDI" 104 3 1
"2524" 26 "SDI" 105 1 1
"2525" 26 "SDI" 106 2 1
"2526" 26 "SDI" 107 4 1
"2527" 26 "SDI" 108 1 1
"2528" 26 "SDI" 109 2 1
"2529" 26 "SDI" 110 3 1
"2530" 26 "SDI" 111 4 0
"2531" 26 "SDI" 112 3 1
"2532" 26 "SDI" 113 2 1
"2533" 26 "SDI" 114 4 1
"2534" 26 "SDI" 115 1 1
"2535" 26 "SDI" 116 3 1
"2536" 26 "SDI" 117 2 1
"2537" 26 "SDI" 118 4 1
"2538" 26 "SDI" 119 1 1
"2539" 26 "SDI" 120 3 1
"2540" 26 "SDI" 121 2 1
"2541" 27 "SDI" 1 1 0
"2542" 27 "SDI" 2 4 0
"2543" 27 "SDI" 3 4 1
"2544" 27 "SDI" 4 1 1
"2545" 27 "SDI" 5 4 0
"2546" 27 "SDI" 6 3 1
"2547" 27 "SDI" 7 4 1
"2548" 27 "SDI" 8 1 1
"2549" 27 "SDI" 9 4 0
"2550" 27 "SDI" 10 2 0
"2551" 27 "SDI" 11 2 0
"2552" 27 "SDI" 12 1 1
"2553" 27 "SDI" 13 2 0
"2554" 27 "SDI" 14 2 0
"2555" 27 "SDI" 15 3 0
"2556" 27 "SDI" 16 4 1
"2557" 27 "SDI" 17 1 1
"2558" 27 "SDI" 18 3 1
"2559" 27 "SDI" 19 1 1
"2560" 27 "SDI" 20 4 0
"2561" 27 "SDI" 21 2 0
"2562" 27 "SDI" 22 3 0
"2563" 27 "SDI" 23 1 0
"2564" 27 "SDI" 24 3 0
"2565" 27 "SDI" 25 2 0
"2566" 27 "SDI" 26 1 0
"2567" 27 "SDI" 27 4 1
"2568" 27 "SDI" 28 1 1
"2569" 27 "SDI" 29 2 1
"2570" 27 "SDI" 30 1 1
"2571" 27 "SDI" 31 2 1
"2572" 27 "SDI" 32 1 1
"2573" 27 "SDI" 33 4 1
"2574" 27 "SDI" 34 3 1
"2575" 27 "SDI" 35 2 1
"2576" 27 "SDI" 36 3 1
"2577" 27 "SDI" 37 4 1
"2578" 27 "SDI" 38 3 0
"2579" 27 "SDI" 39 1 0
"2580" 27 "SDI" 40 4 0
"2581" 27 "SDI" 41 1 1
"2582" 27 "SDI" 42 4 0
"2583" 27 "SDI" 43 4 1
"2584" 27 "SDI" 44 2 0
"2585" 27 "SDI" 45 1 0
"2586" 27 "SDI" 46 3 1
"2587" 27 "SDI" 47 4 1
"2588" 27 "SDI" 48 3 0
"2589" 27 "SDI" 49 3 1
"2590" 27 "SDI" 50 4 0
"2591" 27 "SDI" 51 1 1
"2592" 27 "SDI" 52 2 1
"2593" 27 "SDI" 53 4 1
"2594" 27 "SDI" 54 1 1
"2595" 27 "SDI" 55 3 1
"2596" 27 "SDI" 56 4 1
"2597" 27 "SDI" 57 3 1
"2598" 27 "SDI" 58 1 1
"2599" 27 "SDI" 59 3 1
"2600" 27 "SDI" 60 4 1
"2601" 27 "SDI" 61 2 0
"2602" 27 "SDI" 62 3 1
"2603" 27 "SDI" 63 1 0
"2604" 27 "SDI" 64 3 0
"2605" 27 "SDI" 65 1 1
"2606" 27 "SDI" 66 4 1
"2607" 27 "SDI" 67 1 0
"2608" 27 "SDI" 68 1 1
"2609" 27 "SDI" 69 2 0
"2610" 27 "SDI" 70 3 0
"2611" 27 "SDI" 71 1 0
"2612" 27 "SDI" 72 4 0
"2613" 27 "SDI" 73 3 0
"2614" 27 "SDI" 74 2 1
"2615" 27 "SDI" 75 1 1
"2616" 27 "SDI" 76 1 0
"2617" 27 "SDI" 77 2 1
"2618" 27 "SDI" 78 1 1
"2619" 27 "SDI" 79 3 1
"2620" 27 "SDI" 80 4 1
"2621" 27 "SDI" 81 2 1
"2622" 27 "SDI" 82 3 1
"2623" 27 "SDI" 83 4 1
"2624" 27 "SDI" 84 1 1
"2625" 27 "SDI" 85 2 1
"2626" 27 "SDI" 86 3 1
"2627" 27 "SDI" 87 2 0
"2628" 27 "SDI" 88 3 0
"2629" 27 "SDI" 89 4 0
"2630" 27 "SDI" 90 1 0
"2631" 27 "SDI" 91 4 1
"2632" 27 "SDI" 92 4 0
"2633" 27 "SDI" 93 2 1
"2634" 27 "SDI" 94 3 0
"2635" 27 "SDI" 95 4 0
"2636" 27 "SDI" 96 1 1
"2637" 27 "SDI" 97 4 1
"2638" 27 "SDI" 98 3 1
"2639" 27 "SDI" 99 1 0
"2640" 27 "SDI" 100 4 0
"2641" 27 "SDI" 101 4 1
"2642" 27 "SDI" 102 2 0
"2643" 27 "SDI" 103 1 0
"2644" 27 "SDI" 104 4 1
"2645" 27 "SDI" 105 1 1
"2646" 27 "SDI" 106 2 0
"2647" 27 "SDI" 107 3 1
"2648" 27 "SDI" 108 2 1
"2649" 27 "SDI" 109 3 0
"2650" 27 "SDI" 110 3 1
"2651" 27 "SDI" 111 1 0
"2652" 27 "SDI" 112 1 0
"2653" 27 "SDI" 113 3 0
"2654" 27 "SDI" 114 2 0
"2655" 27 "SDI" 115 1 0
"2656" 27 "SDI" 116 3 0
"2657" 27 "SDI" 117 4 0
"2658" 27 "SDI" 118 4 0
"2659" 27 "SDI" 119 1 0
"2660" 27 "SDI" 120 4 0
"2661" 27 "SDI" 121 2 0
"2662" 27 "SDI" 122 1 0
"2663" 27 "SDI" 123 1 1
"2664" 27 "SDI" 124 4 0
"2665" 27 "SDI" 125 4 1
"2666" 27 "SDI" 126 3 1
"2667" 27 "SDI" 127 1 1
"2668" 27 "SDI" 128 2 1
"2669" 28 "SDI" 1 1 0
"2670" 28 "SDI" 2 4 0
"2671" 28 "SDI" 3 4 1
"2672" 28 "SDI" 4 1 1
"2673" 28 "SDI" 5 2 1
"2674" 28 "SDI" 6 3 1
"2675" 28 "SDI" 7 4 1
"2676" 28 "SDI" 8 1 1
"2677" 28 "SDI" 9 2 1
"2678" 28 "SDI" 10 3 1
"2679" 28 "SDI" 11 4 1
"2680" 28 "SDI" 12 1 1
"2681" 28 "SDI" 13 4 0
"2682" 28 "SDI" 14 3 0
"2683" 28 "SDI" 15 1 1
"2684" 28 "SDI" 16 4 1
"2685" 28 "SDI" 17 2 1
"2686" 28 "SDI" 18 3 0
"2687" 28 "SDI" 19 1 1
"2688" 28 "SDI" 20 1 0
"2689" 28 "SDI" 21 2 1
"2690" 28 "SDI" 22 3 1
"2691" 28 "SDI" 23 2 1
"2692" 28 "SDI" 24 3 0
"2693" 28 "SDI" 25 4 0
"2694" 28 "SDI" 26 2 0
"2695" 28 "SDI" 27 3 1
"2696" 28 "SDI" 28 4 1
"2697" 28 "SDI" 29 2 1
"2698" 28 "SDI" 30 1 0
"2699" 28 "SDI" 31 4 1
"2700" 28 "SDI" 32 2 1
"2701" 28 "SDI" 33 4 1
"2702" 28 "SDI" 34 3 1
"2703" 28 "SDI" 35 2 1
